,Unnamed: 0,AvailabilityZone,InstanceType,MaximumNetworkInterfaces,SpotPrice,PricePerInterface,Timestamp,Provider
770,770,US East,E16-8s v3 Spot,1,0.1008,0.1008,2024-01-01 00:00:00+00:00,Azure
382,382,US East,Standard_EC48ads_v5 Spot,8,3.670937,0.4988671249999999,2024-01-01 00:00:00+00:00,Azure
772,772,US East,F4s v2 Spot,1,0.0169,0.0169,2024-01-01 00:00:00+00:00,Azure
1451,1451,US East,Standard_D64d_v5 Spot,8,0.3616,0.0852,2024-01-01 00:00:00+00:00,Azure
1449,1449,US East,E16-8ds v4 Spot,1,0.205981,0.205981,2024-01-01 00:00:00+00:00,Azure
1448,1448,US East,Standard_EC96ads_v5 Spot,8,4.31231,0.57903875,2024-01-01 00:00:00+00:00,Azure
1447,1447,US East,Standard_E32d_v5 Spot,8,0.411962,0.09149525,2024-01-01 00:00:00+00:00,Azure
1445,1445,US East,ND40rs v2 Spot,1,3.309206,3.309206,2024-01-01 00:00:00+00:00,Azure
1443,1443,US East,D96als_v6 Spot,1,1.98,1.98,2024-01-01 00:00:00+00:00,Azure
1440,1440,US East,F16amds v6 Spot,1,0.43075,0.43075,2024-01-01 00:00:00+00:00,Azure
1438,1438,US East,E80ids v4 Spot,1,1.029904,1.029904,2024-01-01 00:00:00+00:00,Azure
1437,1437,US East,A2m v2 Spot,1,0.0119,0.0119,2024-01-01 00:00:00+00:00,Azure
1436,1436,US East,E64s v4 Spot,1,0.761082,0.761082,2024-01-01 00:00:00+00:00,Azure
1435,1435,US East,F32ads v6 Spot,1,0.68075,0.68075,2024-01-01 00:00:00+00:00,Azure
1433,1433,US East,D4s v3 Spot,1,0.0192,0.0192,2024-01-01 00:00:00+00:00,Azure
1432,1432,US East,E16-4ds v5 Spot,1,0.1152,0.1152,2024-01-01 00:00:00+00:00,Azure
1453,1453,US East,Standard_D64ds_v5 Spot,8,0.3616,0.0852,2024-01-01 00:00:00+00:00,Azure
1431,1431,US East,E2ds v4 Spot,1,0.0144,0.0144,2024-01-01 00:00:00+00:00,Azure
1426,1426,US East,D4s v4 Spot,1,0.041022,0.041022,2024-01-01 00:00:00+00:00,Azure
1425,1425,US East,D2 v2 Spot,1,0.041026,0.041026,2024-01-01 00:00:00+00:00,Azure
1421,1421,US East,F32als v6 Spot,1,0.8705,0.8705,2024-01-01 00:00:00+00:00,Azure
1420,1420,US East,F16amds v6 Spot,1,0.61475,0.61475,2024-01-01 00:00:00+00:00,Azure
1417,1417,US East,F48s v2 Spot,1,0.203,0.203,2024-01-01 00:00:00+00:00,Azure
1416,1416,US East,F1ams v6 Spot,1,0.03475,0.03475,2024-01-01 00:00:00+00:00,Azure
1415,1415,US East,Standard_D16pds_v5 Spot,4,0.151736,0.057934,2024-01-01 00:00:00+00:00,Azure
1414,1414,US East,Standard_DC96ads_v5 Spot,8,3.39109,0.46388625,2024-01-01 00:00:00+00:00,Azure
1410,1410,US East,A4m v2 Spot,1,0.039276,0.039276,2024-01-01 00:00:00+00:00,Azure
1409,1409,US East,Standard_DC32as_v5 Spot,8,0.943936,0.157992,2024-01-01 00:00:00+00:00,Azure
1406,1406,US East,D4 v3 Spot,1,0.041022,0.041022,2024-01-01 00:00:00+00:00,Azure
1405,1405,US East,E20 v4 Spot,1,0.126,0.126,2024-01-01 00:00:00+00:00,Azure
1404,1404,US East,F72ads v6 Spot,1,1.53175,1.53175,2024-01-01 00:00:00+00:00,Azure
1429,1429,US East,E16-4s v5 Spot,1,0.19027,0.19027,2024-01-01 00:00:00+00:00,Azure
1454,1454,US East,D8ds v4 Spot,1,0.0452,0.0452,2024-01-01 00:00:00+00:00,Azure
1459,1459,US East,DS15 v2 Spot,1,0.429629,0.429629,2024-01-01 00:00:00+00:00,Azure
1460,1460,US East,E16ds v5 Spot,1,0.1152,0.1152,2024-01-01 00:00:00+00:00,Azure
1511,1511,US East,Standard_E8ps_v5 Spot,4,0.080184,0.040046,2024-01-01 00:00:00+00:00,Azure
1510,1510,US East,Standard_EC32as_v5 Spot,8,2.25008,0.32126,2024-01-01 00:00:00+00:00,Azure
1507,1507,US East,F32alds v6 Spot,1,0.56725,0.56725,2024-01-01 00:00:00+00:00,Azure
1505,1505,US East,D16d v4 Spot,1,0.178924,0.178924,2024-01-01 00:00:00+00:00,Azure
1504,1504,US East,Standard_D4ds_v5 Spot,2,0.044731,0.0323655,2024-01-01 00:00:00+00:00,Azure
1503,1503,US East,E4-2s v4 Spot,1,0.047568,0.047568,2024-01-01 00:00:00+00:00,Azure
1501,1501,US East,D15 v2 Spot,1,0.429629,0.429629,2024-01-01 00:00:00+00:00,Azure
1500,1500,US East,Standard_E2bds_v5 Spot,2,0.028257,0.0241285,2024-01-01 00:00:00+00:00,Azure
1499,1499,US East,E80ids v4 Spot,1,0.576,0.576,2024-01-01 00:00:00+00:00,Azure
1498,1498,US East,D32 v3 Spot,1,0.328173,0.328173,2024-01-01 00:00:00+00:00,Azure
1497,1497,US East,Standard_D48ds_v5 Spot,8,0.536772,0.1070965,2024-01-01 00:00:00+00:00,Azure
1495,1495,US East,F2ams v6 Spot,1,0.0465,0.0465,2024-01-01 00:00:00+00:00,Azure
1494,1494,US East,D64d v4 Spot,1,0.715696,0.715696,2024-01-01 00:00:00+00:00,Azure
1493,1493,US East,HB120-16rs_v3 Spot,1,0.912,0.912,2024-01-01 00:00:00+00:00,Azure
1492,1492,US East,F48ads v6 Spot,1,1.57325,1.57325,2024-01-01 00:00:00+00:00,Azure
1491,1491,US East,E16ds v4 Spot,1,0.1152,0.1152,2024-01-01 00:00:00+00:00,Azure
1490,1490,US East,F1ads v6 Spot,1,0.03275,0.03275,2024-01-01 00:00:00+00:00,Azure
1489,1489,US East,Standard_EC96iads_v5 Spot,8,4.74437,0.63304625,2024-01-01 00:00:00+00:00,Azure
1485,1485,US East,E16s v3 Spot,1,0.1008,0.1008,2024-01-01 00:00:00+00:00,Azure
1484,1484,US East,E64as_v6 Spot,1,0.86725,0.86725,2024-01-01 00:00:00+00:00,Azure
1483,1483,US East,DS13-2 v2 Spot,1,0.094403,0.094403,2024-01-01 00:00:00+00:00,Azure
1480,1480,US East,F16s v2 Spot,1,0.0677,0.0677,2024-01-01 00:00:00+00:00,Azure
1479,1479,US East,Standard_E16d_v5 Spot,8,0.1152,0.0544,2024-01-01 00:00:00+00:00,Azure
1475,1475,US East,Standard_DC8ads_v5 Spot,4,0.282591,0.09064775,2024-01-01 00:00:00+00:00,Azure
1473,1473,US East,E2as_v6 Spot,1,0.05,0.05,2024-01-01 00:00:00+00:00,Azure
1471,1471,US East,F8ads v6 Spot,1,0.26225,0.26225,2024-01-01 00:00:00+00:00,Azure
1468,1468,US East,D16s v3 Spot,1,0.0768,0.0768,2024-01-01 00:00:00+00:00,Azure
1467,1467,US East,F16ads v6 Spot,1,0.5245,0.5245,2024-01-01 00:00:00+00:00,Azure
1464,1464,US East,E48s v5 Spot,1,0.570811,0.570811,2024-01-01 00:00:00+00:00,Azure
1401,1401,US East,Standard_L48s_v3 Spot,8,0.6384,0.1197999999999999,2024-01-01 00:00:00+00:00,Azure
1512,1512,US East,D16als_v6 Spot,1,0.33,0.33,2024-01-01 00:00:00+00:00,Azure
1399,1399,US East,E16s v4 Spot,1,0.1008,0.1008,2024-01-01 00:00:00+00:00,Azure
1396,1396,US East,Standard_D2pls_v5 Spot,2,0.01664,0.01832,2024-01-01 00:00:00+00:00,Azure
1343,1343,US East,Standard_E4ps_v5 Spot,2,0.040144,0.030072,2024-01-01 00:00:00+00:00,Azure
1342,1342,US East,D13 v2 Spot,1,0.171917,0.171917,2024-01-01 00:00:00+00:00,Azure
1340,1340,US East,F48ads v6 Spot,1,1.02125,1.02125,2024-01-01 00:00:00+00:00,Azure
1339,1339,US East,Standard_E64_v5 Spot,8,0.4032,0.0904,2024-01-01 00:00:00+00:00,Azure
1338,1338,US East,E20as_v6 Spot,1,0.271,0.271,2024-01-01 00:00:00+00:00,Azure
1337,1337,US East,Standard_NC48ads_A100_v4 Spot,4,1.271637,0.33790925,2024-01-01 00:00:00+00:00,Azure
1336,1336,US East,Standard_D4ds_v5 Spot,2,0.0226,0.0213,2024-01-01 00:00:00+00:00,Azure
1334,1334,US East,D48ds v4 Spot,1,0.536772,0.536772,2024-01-01 00:00:00+00:00,Azure
1333,1333,US East,D64ads_v6 Spot,1,1.5265,1.5265,2024-01-01 00:00:00+00:00,Azure
1330,1330,US East,Standard_DC2as_v5 Spot,2,0.058996,0.039498,2024-01-01 00:00:00+00:00,Azure
1324,1324,US East,Standard_D32ds_v5 Spot,8,0.1808,0.0626,2024-01-01 00:00:00+00:00,Azure
1323,1323,US East,D12 v2 Spot,1,0.047265,0.047265,2024-01-01 00:00:00+00:00,Azure
1321,1321,US East,E32ds v5 Spot,1,0.2304,0.2304,2024-01-01 00:00:00+00:00,Azure
1346,1346,US East,Standard_D2_v5 Spot,2,0.020511,0.0202555,2024-01-01 00:00:00+00:00,Azure
1320,1320,US East,Standard_E32bds_v5 Spot,8,0.45211,0.09651375,2024-01-01 00:00:00+00:00,Azure
1317,1317,US East,L48s v2 Spot,1,0.5952,0.5952,2024-01-01 00:00:00+00:00,Azure
1315,1315,US East,Standard_E32d_v5 Spot,8,0.2304,0.0688,2024-01-01 00:00:00+00:00,Azure
1314,1314,US East,F4s Spot,1,0.025353,0.025353,2024-01-01 00:00:00+00:00,Azure
1312,1312,US East,Standard_E4d_v5 Spot,2,0.0288,0.0243999999999999,2024-01-01 00:00:00+00:00,Azure
1311,1311,US East,F8s Spot,1,0.050705,0.050705,2024-01-01 00:00:00+00:00,Azure
1309,1309,US East,E16-8ds v4 Spot,1,0.1152,0.1152,2024-01-01 00:00:00+00:00,Azure
1307,1307,US East,DS5 v2 Spot,1,0.149058,0.149058,2024-01-01 00:00:00+00:00,Azure
1306,1306,US East,Standard_D8d_v5 Spot,4,0.0452,0.0313,2024-01-01 00:00:00+00:00,Azure
1304,1304,US East,E32s v5 Spot,1,0.2016,0.2016,2024-01-01 00:00:00+00:00,Azure
1303,1303,US East,Standard_E104i_v5 Spot,8,1.308218,0.20352725,2024-01-01 00:00:00+00:00,Azure
1299,1299,US East,D2s v3 Spot,1,0.020511,0.020511,2024-01-01 00:00:00+00:00,Azure
1296,1296,US East,D48ads_v6 Spot,1,1.14475,1.14475,2024-01-01 00:00:00+00:00,Azure
1294,1294,US East,Standard_DC96ads_v5 Spot,8,6.42096,0.84262,2024-01-01 00:00:00+00:00,Azure
1318,1318,US East,F72iams v6 Spot,1,2.6675,2.6675,2024-01-01 00:00:00+00:00,Azure
1347,1347,US East,A1 v2 Spot,1,0.007092,0.007092,2024-01-01 00:00:00+00:00,Azure
1349,1349,US East,E16ds v5 Spot,1,0.205981,0.205981,2024-01-01 00:00:00+00:00,Azure
1350,1350,US East,Standard_D64_v5 Spot,8,0.656346,0.1220432499999999,2024-01-01 00:00:00+00:00,Azure
1395,1395,US East,D16s v3 Spot,1,0.164086,0.164086,2024-01-01 00:00:00+00:00,Azure
1394,1394,US East,F4s Spot,1,0.062352,0.062352,2024-01-01 00:00:00+00:00,Azure
1393,1393,US East,E4 v4 Spot,1,0.0252,0.0252,2024-01-01 00:00:00+00:00,Azure
1391,1391,US East,E64-32ds v5 Spot,1,0.4608,0.4608,2024-01-01 00:00:00+00:00,Azure
1390,1390,US East,E20s v5 Spot,1,0.237838,0.237838,2024-01-01 00:00:00+00:00,Azure
1388,1388,US East,E8-2s v3 Spot,1,0.0504,0.0504,2024-01-01 00:00:00+00:00,Azure
1387,1387,US East,DS5 v2 Spot,1,0.328205,0.328205,2024-01-01 00:00:00+00:00,Azure
1386,1386,US East,Standard_EC2as_v5 Spot,2,0.14061,0.080305,2024-01-01 00:00:00+00:00,Azure
1385,1385,US East,E64-32ds v4 Spot,1,0.4608,0.4608,2024-01-01 00:00:00+00:00,Azure
1384,1384,US East,Standard_D8ps_v5 Spot,4,0.070304,0.037576,2024-01-01 00:00:00+00:00,Azure
1383,1383,US East,Standard_D96s_v5 Spot,8,0.984518,0.16306475,2024-01-01 00:00:00+00:00,Azure
1380,1380,US East,E64 v3 Spot,1,0.3629,0.3629,2024-01-01 00:00:00+00:00,Azure
1376,1376,US East,E16-4ds v4 Spot,1,0.205981,0.205981,2024-01-01 00:00:00+00:00,Azure
1375,1375,US East,D64ds v4 Spot,1,0.3616,0.3616,2024-01-01 00:00:00+00:00,Azure
1374,1374,US East,DS11 v2 Spot,1,0.042979,0.042979,2024-01-01 00:00:00+00:00,Azure
1373,1373,US East,Standard_D16pls_v5 Spot,4,0.13312,0.0532799999999999,2024-01-01 00:00:00+00:00,Azure
1371,1371,US East,Standard_DC2ads_v5 Spot,2,0.070658,0.045329,2024-01-01 00:00:00+00:00,Azure
1370,1370,US East,E32 v3 Spot,1,0.2016,0.2016,2024-01-01 00:00:00+00:00,Azure
1369,1369,US East,Standard_E64_v5 Spot,8,0.761082,0.13513525,2024-01-01 00:00:00+00:00,Azure
1368,1368,US East,DS14 v2 Spot,1,0.343671,0.343671,2024-01-01 00:00:00+00:00,Azure
1366,1366,US East,Standard_D8ds_v5 Spot,4,0.0452,0.0313,2024-01-01 00:00:00+00:00,Azure
1364,1364,US East,DS13-4 v2 Spot,1,0.094403,0.094403,2024-01-01 00:00:00+00:00,Azure
1363,1363,US East,Standard_DC8as_v5 Spot,4,0.235984,0.078996,2024-01-01 00:00:00+00:00,Azure
1362,1362,US East,E32-16ds v5 Spot,1,0.2304,0.2304,2024-01-01 00:00:00+00:00,Azure
1360,1360,US East,E48as_v6 Spot,1,0.6505,0.6505,2024-01-01 00:00:00+00:00,Azure
1359,1359,US East,E2ds v5 Spot,1,0.025748,0.025748,2024-01-01 00:00:00+00:00,Azure
1357,1357,US East,Standard_E48bds_v5 Spot,8,0.678166,0.12477075,2024-01-01 00:00:00+00:00,Azure
1354,1354,US East,A4m v2 Spot,1,0.0238,0.0238,2024-01-01 00:00:00+00:00,Azure
1351,1351,US East,E96ds v5 Spot,1,0.6912,0.6912,2024-01-01 00:00:00+00:00,Azure
1398,1398,US East,ND96asr v4 Spot,1,6.610278,6.610278,2024-01-01 00:00:00+00:00,Azure
1290,1290,US East,A3 Spot,1,0.133464,0.133464,2024-01-01 00:00:00+00:00,Azure
1513,1513,US East,E48 v4 Spot,1,0.3024,0.3024,2024-01-01 00:00:00+00:00,Azure
1519,1519,US East,E64s v3 Spot,1,0.3629,0.3629,2024-01-01 00:00:00+00:00,Azure
1707,1707,US East,Standard_D48_v5 Spot,8,0.492259,0.101532375,2024-01-01 00:00:00+00:00,Azure
1706,1706,US East,E48ds v5 Spot,1,0.617942,0.617942,2024-01-01 00:00:00+00:00,Azure
1704,1704,US East,NC6s v3 Spot,1,1.043834,1.043834,2024-01-01 00:00:00+00:00,Azure
1702,1702,US East,E48 v3 Spot,1,0.3024,0.3024,2024-01-01 00:00:00+00:00,Azure
1701,1701,US East,Standard_EC20ads_v5 Spot,8,0.89866,0.1523325,2024-01-01 00:00:00+00:00,Azure
1700,1700,US East,E32-8s v4 Spot,1,0.380541,0.380541,2024-01-01 00:00:00+00:00,Azure
1698,1698,US East,F72ads v6 Spot,1,2.35975,2.35975,2024-01-01 00:00:00+00:00,Azure
1697,1697,US East,E20ds v4 Spot,1,0.144,0.144,2024-01-01 00:00:00+00:00,Azure
1696,1696,US East,A2 v2 Spot,1,0.014838,0.014838,2024-01-01 00:00:00+00:00,Azure
1695,1695,US East,E32 v3 Spot,1,0.380541,0.380541,2024-01-01 00:00:00+00:00,Azure
1694,1694,US East,F64s v2 Spot,1,0.2706,0.2706,2024-01-01 00:00:00+00:00,Azure
1692,1692,US East,Standard_L16s_v3 Spot,8,0.2128,0.0665999999999999,2024-01-01 00:00:00+00:00,Azure
1691,1691,US East,Standard_EC20as_v5 Spot,8,1.4063,0.2157875,2024-01-01 00:00:00+00:00,Azure
1709,1709,US East,F1alds v6 Spot,1,0.02925,0.02925,2024-01-01 00:00:00+00:00,Azure
1690,1690,US East,DS14-4 v2 Spot,1,0.343671,0.343671,2024-01-01 00:00:00+00:00,Azure
1687,1687,US East,Standard_EC8ads_v5 Spot,4,0.611912,0.172978,2024-01-01 00:00:00+00:00,Azure
1686,1686,US East,Standard_D32pls_v5 Spot,8,0.26624,0.07328,2024-01-01 00:00:00+00:00,Azure
1685,1685,US East,Standard_DC4ads_v5 Spot,2,0.267501,0.1437505,2024-01-01 00:00:00+00:00,Azure
1682,1682,US East,F4ams v6 Spot,1,0.139,0.139,2024-01-01 00:00:00+00:00,Azure
1681,1681,US East,E32d v4 Spot,1,0.2304,0.2304,2024-01-01 00:00:00+00:00,Azure
1679,1679,US East,E96-48ds v5 Spot,1,0.6912,0.6912,2024-01-01 00:00:00+00:00,Azure
1678,1678,US East,NC24s v3 Spot,1,3.366,3.366,2024-01-01 00:00:00+00:00,Azure
1674,1674,US East,D32-16s v3 Spot,1,0.1536,0.1536,2024-01-01 00:00:00+00:00,Azure
1670,1670,US East,E32-16s v4 Spot,1,0.2016,0.2016,2024-01-01 00:00:00+00:00,Azure
1669,1669,US East,Standard_D32ds_v5 Spot,8,0.357848,0.084731,2024-01-01 00:00:00+00:00,Azure
1667,1667,US East,E64-16ds v4 Spot,1,0.823923,0.823923,2024-01-01 00:00:00+00:00,Azure
1662,1662,US East,NC24s v3 Spot,1,4.175338,4.175338,2024-01-01 00:00:00+00:00,Azure
1660,1660,US East,E32-16s v4 Spot,1,0.380541,0.380541,2024-01-01 00:00:00+00:00,Azure
1689,1689,US East,HB120rs_v3 Spot,1,0.912,0.912,2024-01-01 00:00:00+00:00,Azure
1710,1710,US East,E2s v3 Spot,1,0.0126,0.0126,2024-01-01 00:00:00+00:00,Azure
1712,1712,US East,Standard_DC32ads_v5 Spot,8,1.130363,0.181295375,2024-01-01 00:00:00+00:00,Azure
1714,1714,US East,Standard_D48s_v5 Spot,8,0.2304,0.0688,2024-01-01 00:00:00+00:00,Azure
1762,1762,US East,D2ds v4 Spot,1,0.022366,0.022366,2024-01-01 00:00:00+00:00,Azure
1761,1761,US East,Standard_D8_v5 Spot,4,0.0384,0.0296,2024-01-01 00:00:00+00:00,Azure
1760,1760,US East,Standard_D8plds_v5 Spot,4,0.0702,0.03755,2024-01-01 00:00:00+00:00,Azure
1759,1759,US East,F16alds v6 Spot,1,0.4675,0.4675,2024-01-01 00:00:00+00:00,Azure
1758,1758,US East,D64-16s v3 Spot,1,0.656346,0.656346,2024-01-01 00:00:00+00:00,Azure
1757,1757,US East,A5 Spot,1,0.139025,0.139025,2024-01-01 00:00:00+00:00,Azure
1756,1756,US East,E8s v4 Spot,1,0.0504,0.0504,2024-01-01 00:00:00+00:00,Azure
1755,1755,US East,DS2 v2 Spot,1,0.041026,0.041026,2024-01-01 00:00:00+00:00,Azure
1754,1754,US East,Standard_EC64as_v5 Spot,8,4.50016,0.6025200000000001,2024-01-01 00:00:00+00:00,Azure
1753,1753,US East,E2ads_v6 Spot,1,0.0315,0.0315,2024-01-01 00:00:00+00:00,Azure
1751,1751,US East,D8 v3 Spot,1,0.082043,0.082043,2024-01-01 00:00:00+00:00,Azure
1748,1748,US East,E8 v3 Spot,1,0.0504,0.0504,2024-01-01 00:00:00+00:00,Azure
1746,1746,US East,E8-4s v3 Spot,1,0.095135,0.095135,2024-01-01 00:00:00+00:00,Azure
1744,1744,US East,E16as_v6 Spot,1,0.21675,0.21675,2024-01-01 00:00:00+00:00,Azure
1742,1742,US East,Standard_E104id_v5 Spot,8,0.8237,0.1429625,2024-01-01 00:00:00+00:00,Azure
1740,1740,US East,E64-16s v4 Spot,1,0.761082,0.761082,2024-01-01 00:00:00+00:00,Azure
1737,1737,US East,D48s v3 Spot,1,0.492259,0.492259,2024-01-01 00:00:00+00:00,Azure
1736,1736,US East,E8-4ds v4 Spot,1,0.0576,0.0576,2024-01-01 00:00:00+00:00,Azure
1735,1735,US East,Standard_E64d_v5 Spot,8,0.4608,0.0975999999999999,2024-01-01 00:00:00+00:00,Azure
1734,1734,US East,Standard_E16_v5 Spot,8,0.1008,0.0526,2024-01-01 00:00:00+00:00,Azure
1733,1733,US East,F1als v6 Spot,1,0.02725,0.02725,2024-01-01 00:00:00+00:00,Azure
1731,1731,US East,E48s v5 Spot,1,0.3024,0.3024,2024-01-01 00:00:00+00:00,Azure
1728,1728,US East,F8 Spot,1,0.050705,0.050705,2024-01-01 00:00:00+00:00,Azure
1725,1725,US East,E20ds v5 Spot,1,0.257476,0.257476,2024-01-01 00:00:00+00:00,Azure
1724,1724,US East,Standard_DC48as_v5 Spot,8,1.415491,0.216936375,2024-01-01 00:00:00+00:00,Azure
1723,1723,US East,E64-32ds v5 Spot,1,0.823923,0.823923,2024-01-01 00:00:00+00:00,Azure
1721,1721,US East,F4als v6 Spot,1,0.10875,0.10875,2024-01-01 00:00:00+00:00,Azure
1719,1719,US East,Standard_E96d_v5 Spot,8,1.235885,0.194485625,2024-01-01 00:00:00+00:00,Azure
1715,1715,US East,E96-24ds v5 Spot,1,0.6912,0.6912,2024-01-01 00:00:00+00:00,Azure
1656,1656,US East,E32-8s v3 Spot,1,0.380541,0.380541,2024-01-01 00:00:00+00:00,Azure
1517,1517,US East,A0 Spot,1,0.01001,0.01001,2024-01-01 00:00:00+00:00,Azure
1655,1655,US East,DS12-2 v2 Spot,1,0.047265,0.047265,2024-01-01 00:00:00+00:00,Azure
1645,1645,US East,DS15i v2 Spot,1,0.429629,0.429629,2024-01-01 00:00:00+00:00,Azure
1581,1581,US East,A1 Spot,1,0.012786,0.012786,2024-01-01 00:00:00+00:00,Azure
1577,1577,US East,E32-8ds v5 Spot,1,0.2304,0.2304,2024-01-01 00:00:00+00:00,Azure
1576,1576,US East,D48als_v6 Spot,1,0.99,0.99,2024-01-01 00:00:00+00:00,Azure
1575,1575,US East,DS14 v2 Spot,1,0.188807,0.188807,2024-01-01 00:00:00+00:00,Azure
1574,1574,US East,D8ads_v6 Spot,1,0.09875,0.09875,2024-01-01 00:00:00+00:00,Azure
1573,1573,US East,A2 Spot,1,0.043916,0.043916,2024-01-01 00:00:00+00:00,Azure
1571,1571,US East,DS1 v2 Spot,1,0.020513,0.020513,2024-01-01 00:00:00+00:00,Azure
1570,1570,US East,Standard_D32ps_v5 Spot,8,0.281216,0.075152,2024-01-01 00:00:00+00:00,Azure
1566,1566,US East,D16ads_v6 Spot,1,0.3815,0.3815,2024-01-01 00:00:00+00:00,Azure
1564,1564,US East,Standard_L48as_v3 Spot,8,0.5952,0.1144,2024-01-01 00:00:00+00:00,Azure
1562,1562,US East,D15 v2 Spot,1,0.236072,0.236072,2024-01-01 00:00:00+00:00,Azure
1559,1559,US East,Standard_D4ps_v5 Spot,2,0.035152,0.027576,2024-01-01 00:00:00+00:00,Azure
1558,1558,US East,Standard_E96bs_v5 Spot,8,1.262069,0.197758625,2024-01-01 00:00:00+00:00,Azure
1583,1583,US East,Standard_D64s_v5 Spot,8,0.3072,0.0784,2024-01-01 00:00:00+00:00,Azure
1557,1557,US East,D8 v4 Spot,1,0.082043,0.082043,2024-01-01 00:00:00+00:00,Azure
1550,1550,US East,Standard_E2_v5 Spot,2,0.023784,0.021892,2024-01-01 00:00:00+00:00,Azure
1549,1549,US East,E16ads_v6 Spot,1,0.2515,0.2515,2024-01-01 00:00:00+00:00,Azure
1543,1543,US East,F72iamds v6 Spot,1,2.1325,2.1325,2024-01-01 00:00:00+00:00,Azure
1542,1542,US East,A4 Spot,1,0.266928,0.266928,2024-01-01 00:00:00+00:00,Azure
1540,1540,US East,E20ds v4 Spot,1,0.257476,0.257476,2024-01-01 00:00:00+00:00,Azure
1534,1534,US East,D64 v3 Spot,1,0.656346,0.656346,2024-01-01 00:00:00+00:00,Azure
1533,1533,US East,E2 v4 Spot,1,0.0126,0.0126,2024-01-01 00:00:00+00:00,Azure
1531,1531,US East,D32s v3 Spot,1,0.1536,0.1536,2024-01-01 00:00:00+00:00,Azure
1530,1530,US East,D16s v4 Spot,1,0.0768,0.0768,2024-01-01 00:00:00+00:00,Azure
1529,1529,US East,A2 Spot,1,0.066732,0.066732,2024-01-01 00:00:00+00:00,Azure
1526,1526,US East,Standard_E48_v5 Spot,8,0.3024,0.0778,2024-01-01 00:00:00+00:00,Azure
1525,1525,US East,D32s v3 Spot,1,0.328173,0.328173,2024-01-01 00:00:00+00:00,Azure
1521,1521,US East,F8amds v6 Spot,1,0.2155,0.2155,2024-01-01 00:00:00+00:00,Azure
1554,1554,US East,E8-4s v5 Spot,1,0.0504,0.0504,2024-01-01 00:00:00+00:00,Azure
1585,1585,US East,E64-32s v4 Spot,1,0.761082,0.761082,2024-01-01 00:00:00+00:00,Azure
1586,1586,US East,Standard_D4s_v5 Spot,2,0.041022,0.030511,2024-01-01 00:00:00+00:00,Azure
1587,1587,US East,Standard_L32s_v3 Spot,8,0.4256,0.0932,2024-01-01 00:00:00+00:00,Azure
1642,1642,US East,F4amds v6 Spot,1,0.15375,0.15375,2024-01-01 00:00:00+00:00,Azure
1640,1640,US East,F16ams v6 Spot,1,0.3715,0.3715,2024-01-01 00:00:00+00:00,Azure
1637,1637,US East,D48ds v4 Spot,1,0.2712,0.2712,2024-01-01 00:00:00+00:00,Azure
1635,1635,US East,Standard_DC96as_v5 Spot,8,5.859475,0.772434375,2024-01-01 00:00:00+00:00,Azure
1633,1633,US East,F2amds v6 Spot,1,0.07675,0.07675,2024-01-01 00:00:00+00:00,Azure
1631,1631,US East,Standard_D64ds_v5 Spot,8,0.715696,0.129462,2024-01-01 00:00:00+00:00,Azure
1630,1630,US East,Standard_E64bds_v5 Spot,8,0.904221,0.153027625,2024-01-01 00:00:00+00:00,Azure
1629,1629,US East,E32-8s v5 Spot,1,0.2016,0.2016,2024-01-01 00:00:00+00:00,Azure
1627,1627,US East,Standard_D48d_v5 Spot,8,0.2712,0.0739,2024-01-01 00:00:00+00:00,Azure
1626,1626,US East,Standard_L64as_v3 Spot,8,0.7936,0.1392,2024-01-01 00:00:00+00:00,Azure
1624,1624,US East,E16-8s v5 Spot,1,0.19027,0.19027,2024-01-01 00:00:00+00:00,Azure
1621,1621,US East,Standard_D4s_v5 Spot,2,0.0192,0.0196,2024-01-01 00:00:00+00:00,Azure
1618,1618,US East,F64ams v6 Spot,1,2.2225,2.2225,2024-01-01 00:00:00+00:00,Azure
1616,1616,US East,E80is v4 Spot,1,0.951352,0.951352,2024-01-01 00:00:00+00:00,Azure
1614,1614,US East,Standard_E2bds_v5 Spot,2,0.0167,0.0183499999999999,2024-01-01 00:00:00+00:00,Azure
1613,1613,US East,F8amds v6 Spot,1,0.3075,0.3075,2024-01-01 00:00:00+00:00,Azure
1612,1612,US East,Standard_D4pls_v5 Spot,2,0.03328,0.0266399999999999,2024-01-01 00:00:00+00:00,Azure
1609,1609,US East,D14 v2 Spot,1,0.188807,0.188807,2024-01-01 00:00:00+00:00,Azure
1608,1608,US East,F4ads v6 Spot,1,0.085,0.085,2024-01-01 00:00:00+00:00,Azure
1605,1605,US East,Standard_E96_v5 Spot,8,0.6048,0.1156,2024-01-01 00:00:00+00:00,Azure
1604,1604,US East,F4 Spot,1,0.062352,0.062352,2024-01-01 00:00:00+00:00,Azure
1597,1597,US East,D32 v4 Spot,1,0.1536,0.1536,2024-01-01 00:00:00+00:00,Azure
1596,1596,US East,D8 v4 Spot,1,0.0384,0.0384,2024-01-01 00:00:00+00:00,Azure
1595,1595,US East,DS12-1 v2 Spot,1,0.085958,0.085958,2024-01-01 00:00:00+00:00,Azure
1594,1594,US East,Standard_M416s_8_v2 Spot,8,6.769664,0.886208,2024-01-01 00:00:00+00:00,Azure
1593,1593,US East,F64alds v6 Spot,1,1.8705,1.8705,2024-01-01 00:00:00+00:00,Azure
