,AvailabilityZone,InstanceType,MaximumNetworkInterfaces,SpotPrice,PricePerInterface,Timestamp
1552,US East,DC4s Spot,1,0.0487,0.0487,2023-09-01T00:00:00Z
1553,US East,ND96asr A100 v4 Spot,1,9.521836,9.521836,2023-09-01T00:00:00Z
1554,US East,E8-4s v5 Spot,1,0.0504,0.0504,2024-01-01T00:00:00Z
1555,US East,M8-2ms Spot,1,0.21069,0.21069,2023-08-01T00:00:00Z
1556,US East,Standard_D8plds_v5 Spot,4,0.0307,0.027675,2023-06-01T00:00:00Z
1557,US East,D8 v4 Spot,1,0.082043,0.082043,2024-01-01T00:00:00Z
1558,US East,Standard_E96bs_v5 Spot,8,1.262069,0.19775862500000002,2024-01-01T00:00:00Z
1559,US East,Standard_D4ps_v5 Spot,2,0.035152,0.027576000000000003,2024-01-01T00:00:00Z
1560,US East,HB60rs Spot,1,0.506016,0.506016,2023-11-01T00:00:00Z
1561,US East,H16m Spot,1,0.673837,0.673837,2023-07-01T00:00:00Z
1562,US East,D15 v2 Spot,1,0.236072,0.236072,2024-01-01T00:00:00Z
1563,US East,H8m Spot,1,0.33699,0.33699,2023-07-01T00:00:00Z
1564,US East,Standard_L48as_v3 Spot,8,0.5952,0.1144,2024-01-01T00:00:00Z
1565,US East,E64-32as v5 Spot,1,0.656,0.656,2023-11-01T00:00:00Z
1566,US East,D16ads_v6 Spot,1,0.3815,0.3815,2024-01-01T00:00:00Z
1567,US East,D16as v4 Spot,1,0.1504,0.1504,2023-09-01T00:00:00Z
1568,US East,B4ps v2 Spot,1,0.03825,0.03825,2023-09-01T00:00:00Z
1569,US East,HB120-96rs_v3 Spot,1,0.36,0.36,2023-07-01T00:00:00Z
1570,US East,Standard_D32ps_v5 Spot,8,0.281216,0.075152,2024-01-01T00:00:00Z
1571,US East,DS1 v2 Spot,1,0.020513,0.020513,2024-01-01T00:00:00Z
1572,US East,ND24s Spot,1,0.828,0.828,2023-02-01T00:00:00Z
1573,US East,A2 Spot,1,0.043916,0.043916,2024-01-01T00:00:00Z
1574,US East,D8ads_v6 Spot,1,0.09875,0.09875,2024-01-01T00:00:00Z
1575,US East,DS14 v2 Spot,1,0.188807,0.188807,2024-01-01T00:00:00Z
1576,US East,D48als_v6 Spot,1,0.99,0.99,2024-01-01T00:00:00Z
1577,US East,E32-8ds v5 Spot,1,0.2304,0.2304,2024-01-01T00:00:00Z
1578,US East,NV12 Spot,1,0.288,0.288,2023-08-01T00:00:00Z
1579,US East,D96lds v5 Spot,1,1.152,1.152,2023-09-01T00:00:00Z
1580,US East,Standard_D48plds_v5 Spot,8,0.1843,0.0630375,2023-06-01T00:00:00Z
1581,US East,A1 Spot,1,0.012786,0.012786,2024-01-01T00:00:00Z
1582,US East,E8as v4 Spot,1,0.0504,0.0504,2022-07-01T00:00:00Z
1583,US East,Standard_D64s_v5 Spot,8,0.3072,0.0784,2024-01-01T00:00:00Z
1584,US East,Standard_DC64as_cc_v5 Spot,8,1.424,0.218,2023-09-01T00:00:00Z
1585,US East,E64-32s v4 Spot,1,0.761082,0.761082,2024-01-01T00:00:00Z
1586,US East,Standard_D4s_v5 Spot,2,0.041022,0.030511000000000003,2024-01-01T00:00:00Z
1587,US East,Standard_L32s_v3 Spot,8,0.4256,0.0932,2024-01-01T00:00:00Z
1588,US East,E16s v5 Spot,1,0.19027,0.19027,2024-01-01T00:00:00Z
1589,US East,E16d v4 Spot,1,0.205981,0.205981,2024-01-01T00:00:00Z
1590,US East,M128-64ms Spot,1,2.6688,2.6688,2023-08-01T00:00:00Z
1591,US East,F4as v6 Spot,1,0.117,0.117,2023-12-01T00:00:00Z
1592,US East,DS12-1 v2 Spot,1,0.047265,0.047265,2024-01-01T00:00:00Z
1593,US East,F64alds v6 Spot,1,1.8705,1.8705,2024-01-01T00:00:00Z
1594,US East,Standard_M416s_8_v2 Spot,8,6.769664,0.886208,2024-01-01T00:00:00Z
1595,US East,DS12-1 v2 Spot,1,0.085958,0.085958,2024-01-01T00:00:00Z
1596,US East,D8 v4 Spot,1,0.0384,0.0384,2024-01-01T00:00:00Z
1597,US East,D32 v4 Spot,1,0.1536,0.1536,2024-01-01T00:00:00Z
1598,US East,HX176-96rs Spot,1,2.16,2.16,2023-09-01T00:00:00Z
1599,US East,B2s v2 Spot,1,0.0208,0.0208,2023-09-01T00:00:00Z
1600,US East,Standard_DC64as_cc_v5 Spot,8,0.688,0.126,2023-09-01T00:00:00Z
1601,US East,ND24rs Spot,1,0.9108,0.9108,2023-02-01T00:00:00Z
1602,US East,E32a v4 Spot,1,0.3488,0.3488,2023-09-01T00:00:00Z
1603,US East,E16as v5 Spot,1,0.0904,0.0904,2022-11-01T00:00:00Z
1604,US East,F4 Spot,1,0.062352,0.062352,2024-01-01T00:00:00Z
1605,US East,Standard_E96_v5 Spot,8,0.6048,0.11560000000000001,2024-01-01T00:00:00Z
1606,US East,DC2s Spot,1,0.0244,0.0244,2023-09-01T00:00:00Z
1607,US East,E112ias v5 Spot,1,0.6961,0.6961,2022-11-01T00:00:00Z
1608,US East,F4ads v6 Spot,1,0.085,0.085,2024-01-01T00:00:00Z
1609,US East,D14 v2 Spot,1,0.188807,0.188807,2024-01-01T00:00:00Z
1610,US East,D13 Spot,1,0.0771,0.0771,2023-09-01T00:00:00Z
1611,US East,M64m Spot,1,1.4641,1.4641,2023-08-01T00:00:00Z
1612,US East,Standard_D4pls_v5 Spot,2,0.03328,0.026639999999999997,2024-01-01T00:00:00Z
1613,US East,F8amds v6 Spot,1,0.3075,0.3075,2024-01-01T00:00:00Z
1614,US East,Standard_E2bds_v5 Spot,2,0.0167,0.018349999999999998,2024-01-01T00:00:00Z
1615,US East,M208s v2 Spot,1,3.1878,3.1878,2023-08-01T00:00:00Z
1616,US East,E80is v4 Spot,1,0.951352,0.951352,2024-01-01T00:00:00Z
1617,US East,M208-104ms_v2 Spot,1,4.462,4.462,2023-08-01T00:00:00Z
1618,US East,F64ams v6 Spot,1,2.2225,2.2225,2024-01-01T00:00:00Z
1619,US East,HX176-48rs Spot,1,4.184,4.184,2023-09-01T00:00:00Z
1620,US East,M128-64ms Spot,1,3.5814,3.5814,2023-08-01T00:00:00Z
1621,US East,Standard_D4s_v5 Spot,2,0.0192,0.0196,2024-01-01T00:00:00Z
1622,US East,E20as v5 Spot,1,0.205,0.205,2023-11-01T00:00:00Z
1623,US East,HX176-48rs Spot,1,2.16,2.16,2023-09-01T00:00:00Z
1624,US East,E16-8s v5 Spot,1,0.19027,0.19027,2024-01-01T00:00:00Z
1625,US East,E32as v5 Spot,1,0.328,0.328,2023-11-01T00:00:00Z
1626,US East,Standard_L64as_v3 Spot,8,0.7936,0.1392,2024-01-01T00:00:00Z
1627,US East,Standard_D48d_v5 Spot,8,0.2712,0.0739,2024-01-01T00:00:00Z
1628,US East,M416is v2 Spot,1,4.958,4.958,2023-08-01T00:00:00Z
1629,US East,E32-8s v5 Spot,1,0.2016,0.2016,2024-01-01T00:00:00Z
1630,US East,Standard_E64bds_v5 Spot,8,0.904221,0.153027625,2024-01-01T00:00:00Z
1631,US East,Standard_D64ds_v5 Spot,8,0.715696,0.129462,2024-01-01T00:00:00Z
1632,US East,D8alds_v6 Spot,1,0.0825,0.0825,2023-12-01T00:00:00Z
1633,US East,F2amds v6 Spot,1,0.07675,0.07675,2024-01-01T00:00:00Z
1634,US East,D8a v4 Spot,1,0.0384,0.0384,2022-07-01T00:00:00Z
1635,US East,Standard_DC96as_v5 Spot,8,5.859475,0.772434375,2024-01-01T00:00:00Z
1636,US East,E2as v5 Spot,1,0.0113,0.0113,2022-11-01T00:00:00Z
1637,US East,D48ds v4 Spot,1,0.2712,0.2712,2024-01-01T00:00:00Z
1638,US East,E64-16as_v4 Spot,1,0.6976,0.6976,2023-09-01T00:00:00Z
1639,US East,E48ads v5 Spot,1,0.3144,0.3144,2022-11-01T00:00:00Z
1640,US East,F16ams v6 Spot,1,0.3715,0.3715,2024-01-01T00:00:00Z
1641,US East,D32as_v6 Spot,1,0.6985,0.6985,2023-12-01T00:00:00Z
1642,US East,F4amds v6 Spot,1,0.15375,0.15375,2024-01-01T00:00:00Z
1643,US East,M208ms v2 Spot,1,5.4188,5.4188,2023-08-01T00:00:00Z
1644,US East,B32ls v2 Spot,1,0.29475,0.29475,2023-09-01T00:00:00Z
1645,US East,DS15i v2 Spot,1,0.429629,0.429629,2024-01-01T00:00:00Z
1646,US East,E32-16as v5 Spot,1,0.1808,0.1808,2022-11-01T00:00:00Z
1647,US East,Standard_E16ps_v5 Spot,4,0.0806,0.040150000000000005,2023-06-01T00:00:00Z
1648,US East,ND96asr A100 v4 Spot,1,8.191736,8.191736,2023-09-01T00:00:00Z
1649,US East,Standard_EC4as_cc_v5 Spot,4,0.1025,0.045625,2023-09-01T00:00:00Z
1650,US East,E32as_v6 Spot,1,0.4335,0.4335,2024-01-01T00:00:00Z
1651,US East,E16-4as v5 Spot,1,0.0904,0.0904,2022-11-01T00:00:00Z
1652,US East,E8a v4 Spot,1,0.0504,0.0504,2022-07-01T00:00:00Z
1653,US East,HX176-144rs Spot,1,4.184,4.184,2023-09-01T00:00:00Z
1654,US East,HB120rs v2 Spot,1,0.36,0.36,2023-07-01T00:00:00Z
1655,US East,DS12-2 v2 Spot,1,0.047265,0.047265,2024-01-01T00:00:00Z
1656,US East,E32-8s v3 Spot,1,0.380541,0.380541,2024-01-01T00:00:00Z
1657,US East,M32dms_v2 Spot,1,0.6146,0.6146,2023-08-01T00:00:00Z
1658,US East,Standard_D2ps_v5 Spot,2,0.0077,0.013850000000000001,2023-06-01T00:00:00Z
1659,US East,standard_DC1ds_v3 Spot,1,0.0159,0.0159,2023-09-01T00:00:00Z
1660,US East,E32-16s v4 Spot,1,0.380541,0.380541,2024-01-01T00:00:00Z
1661,US East,Standard_NV6ads_A10_v5 Spot,2,0.1135,0.06675,2023-09-01T00:00:00Z
1662,US East,NC24s v3 Spot,1,4.175338,4.175338,2024-01-01T00:00:00Z
1663,US East,Standard_D8pls_v5 Spot,4,0.0272,0.0268,2023-06-01T00:00:00Z
1664,US East,B4s v2 Spot,1,0.0415,0.0415,2023-09-01T00:00:00Z
1665,US East,Standard_EC16ads_cc_v5 Spot,1,0.262,0.262,2023-09-01T00:00:00Z
1666,US East,E96-48ads v5 Spot,1,1.0704,1.0704,2023-11-01T00:00:00Z
1667,US East,E64-16ds v4 Spot,1,0.823923,0.823923,2024-01-01T00:00:00Z
1668,US East,ND24s Spot,1,0.9972,0.9972,2023-10-01T00:00:00Z
1669,US East,Standard_D32ds_v5 Spot,8,0.357848,0.084731,2024-01-01T00:00:00Z
1670,US East,E32-16s v4 Spot,1,0.2016,0.2016,2024-01-01T00:00:00Z
1671,US East,F72as v6 Spot,1,1.278,1.278,2023-12-01T00:00:00Z
1672,US East,Standard_D8ps_v5 Spot,4,0.0308,0.027700000000000002,2023-06-01T00:00:00Z
1673,US East,Standard_HB120-96rs_v2 Spot,8,0.36,0.08499999999999999,2023-07-01T00:00:00Z
1674,US East,D32-16s v3 Spot,1,0.1536,0.1536,2024-01-01T00:00:00Z
1675,US East,standard_DC2ds_v3 Spot,1,0.0226,0.0226,2023-09-01T00:00:00Z
1676,US East,M32ms_v2 Spot,1,0.7513,0.7513,2023-08-01T00:00:00Z
1677,US East,B2ts v2 Spot,1,0.0049,0.0049,2023-09-01T00:00:00Z
1678,US East,NC24s v3 Spot,1,3.366,3.366,2024-01-01T00:00:00Z
1679,US East,E96-48ds v5 Spot,1,0.6912,0.6912,2024-01-01T00:00:00Z
1680,US East,Standard_EC8ads_cc_v5 Spot,1,0.131,0.131,2023-09-01T00:00:00Z
1681,US East,E32d v4 Spot,1,0.2304,0.2304,2024-01-01T00:00:00Z
1682,US East,F4ams v6 Spot,1,0.139,0.139,2024-01-01T00:00:00Z
1683,US East,Standard_D8ads_v5 Spot,4,0.078,0.0395,2023-11-01T00:00:00Z
1684,US East,M416s v2 Spot,1,4.958,4.958,2023-08-01T00:00:00Z
1685,US East,Standard_DC4ads_v5 Spot,2,0.267501,0.1437505,2024-01-01T00:00:00Z
1686,US East,Standard_D32pls_v5 Spot,8,0.26624,0.07328,2024-01-01T00:00:00Z
1687,US East,Standard_EC8ads_v5 Spot,4,0.611912,0.172978,2024-01-01T00:00:00Z
1688,US East,F2as v6 Spot,1,0.0585,0.0585,2023-12-01T00:00:00Z
1689,US East,HB120rs_v3 Spot,1,0.912,0.912,2024-01-01T00:00:00Z
1690,US East,DS14-4 v2 Spot,1,0.343671,0.343671,2024-01-01T00:00:00Z
1691,US East,Standard_EC20as_v5 Spot,8,1.4063,0.21578750000000002,2024-01-01T00:00:00Z
1692,US East,Standard_L16s_v3 Spot,8,0.2128,0.06659999999999999,2024-01-01T00:00:00Z
1693,US East,M128ds_v2 Spot,1,1.334,1.334,2023-08-01T00:00:00Z
1694,US East,F64s v2 Spot,1,0.2706,0.2706,2024-01-01T00:00:00Z
1695,US East,E32 v3 Spot,1,0.380541,0.380541,2024-01-01T00:00:00Z
1696,US East,A2 v2 Spot,1,0.014838,0.014838,2024-01-01T00:00:00Z
1697,US East,E20ds v4 Spot,1,0.144,0.144,2024-01-01T00:00:00Z
1698,US East,F72ads v6 Spot,1,2.35975,2.35975,2024-01-01T00:00:00Z
1699,US East,M416-208s_v2 Spot,1,6.8716,6.8716,2023-12-01T00:00:00Z
1700,US East,E32-8s v4 Spot,1,0.380541,0.380541,2024-01-01T00:00:00Z
1701,US East,Standard_EC20ads_v5 Spot,8,0.89866,0.1523325,2024-01-01T00:00:00Z
1702,US East,E48 v3 Spot,1,0.3024,0.3024,2024-01-01T00:00:00Z
1703,US East,D48as v4 Spot,1,0.2304,0.2304,2022-07-01T00:00:00Z
1704,US East,NC6s v3 Spot,1,1.043834,1.043834,2024-01-01T00:00:00Z
1705,US East,E20as v5 Spot,1,0.113,0.113,2022-11-01T00:00:00Z
1706,US East,E48ds v5 Spot,1,0.617942,0.617942,2024-01-01T00:00:00Z
1707,US East,Standard_D48_v5 Spot,8,0.492259,0.10153237500000001,2024-01-01T00:00:00Z
1708,US East,Standard_D96ads_v5 Spot,8,0.936,0.157,2023-11-01T00:00:00Z
1709,US East,F1alds v6 Spot,1,0.02925,0.02925,2024-01-01T00:00:00Z
1710,US East,E2s v3 Spot,1,0.0126,0.0126,2024-01-01T00:00:00Z
1711,US East,Standard_HB120-16rs_v2 Spot,8,0.912,0.154,2023-08-01T00:00:00Z
1712,US East,Standard_DC32ads_v5 Spot,8,1.130363,0.181295375,2024-01-01T00:00:00Z
1713,US East,E32-8ads v5 Spot,1,0.3568,0.3568,2023-11-01T00:00:00Z
1714,US East,Standard_D48s_v5 Spot,8,0.2304,0.0688,2024-01-01T00:00:00Z
1715,US East,E96-24ds v5 Spot,1,0.6912,0.6912,2024-01-01T00:00:00Z
1716,US East,E16as v5 Spot,1,0.164,0.164,2023-11-01T00:00:00Z
1717,US East,Standard_M96s_2_v3 Spot,8,3.1125,0.42906249999999996,2023-11-01T00:00:00Z
1718,US East,M128-32ms Spot,1,2.6688,2.6688,2023-08-01T00:00:00Z
1719,US East,Standard_E96d_v5 Spot,8,1.235885,0.194485625,2024-01-01T00:00:00Z
1720,US East,HC44-16rs Spot,1,0.3168,0.3168,2023-05-01T00:00:00Z
1721,US East,F4als v6 Spot,1,0.10875,0.10875,2024-01-01T00:00:00Z
1722,US East,Standard_EC8as_cc_v5 Spot,8,0.113,0.054125,2023-09-01T00:00:00Z
1723,US East,E64-32ds v5 Spot,1,0.823923,0.823923,2024-01-01T00:00:00Z
1724,US East,Standard_DC48as_v5 Spot,8,1.415491,0.21693637500000001,2024-01-01T00:00:00Z
1725,US East,E20ds v5 Spot,1,0.257476,0.257476,2024-01-01T00:00:00Z
1726,US East,standard_DC48ds_v3 Spot,1,0.7632,0.7632,2023-09-01T00:00:00Z
1727,US East,DC8 v2 Spot,1,0.0768,0.0768,2022-03-01T00:00:00Z
1728,US East,F8 Spot,1,0.050705,0.050705,2024-01-01T00:00:00Z
1729,US East,D1 Spot,1,0.0077,0.0077,2023-09-01T00:00:00Z
1730,US East,E8-4as v5 Spot,1,0.082,0.082,2023-11-01T00:00:00Z
1731,US East,E48s v5 Spot,1,0.3024,0.3024,2024-01-01T00:00:00Z
1732,US East,NV48s v3 Spot,1,0.6768,0.6768,2023-08-01T00:00:00Z
1733,US East,F1als v6 Spot,1,0.02725,0.02725,2024-01-01T00:00:00Z
1734,US East,Standard_E16_v5 Spot,8,0.1008,0.0526,2024-01-01T00:00:00Z
1735,US East,Standard_E64d_v5 Spot,8,0.4608,0.09759999999999999,2024-01-01T00:00:00Z
1736,US East,E8-4ds v4 Spot,1,0.0576,0.0576,2024-01-01T00:00:00Z
1737,US East,D48s v3 Spot,1,0.492259,0.492259,2024-01-01T00:00:00Z
1738,US East,ND96isH100v5 Spot,1,83.6136,83.6136,2023-12-01T00:00:00Z
1739,US East,D32ls v5 Spot,1,0.708,0.708,2023-09-01T00:00:00Z
1740,US East,E64-16s v4 Spot,1,0.761082,0.761082,2024-01-01T00:00:00Z
1741,US East,M16-8ms Spot,1,0.42138,0.42138,2023-08-01T00:00:00Z
1742,US East,Standard_E104id_v5 Spot,8,0.8237,0.1429625,2024-01-01T00:00:00Z
1743,US East,E96-48as v5 Spot,1,0.984,0.984,2023-11-01T00:00:00Z
1744,US East,E16as_v6 Spot,1,0.21675,0.21675,2024-01-01T00:00:00Z
1745,US East,D64as v4 Spot,1,0.6016,0.6016,2023-09-01T00:00:00Z
1746,US East,E8-4s v3 Spot,1,0.095135,0.095135,2024-01-01T00:00:00Z
1747,US East,D96alds_v6 Spot,1,2.09525,2.09525,2023-12-01T00:00:00Z
1748,US East,E8 v3 Spot,1,0.0504,0.0504,2024-01-01T00:00:00Z
1749,US East,B2as v2 Spot,1,0.0211,0.0211,2023-09-01T00:00:00Z
1750,US East,Standard_EC64as_cc_v5 Spot,8,1.64,0.245,2023-09-01T00:00:00Z
1751,US East,D8 v3 Spot,1,0.082043,0.082043,2024-01-01T00:00:00Z
1752,US East,Standard_M48s_1_v3 Spot,8,2.11,0.30374999999999996,2023-11-01T00:00:00Z
1753,US East,E2ads_v6 Spot,1,0.0315,0.0315,2024-01-01T00:00:00Z
1754,US East,Standard_EC64as_v5 Spot,8,4.50016,0.6025200000000001,2024-01-01T00:00:00Z
1755,US East,DS2 v2 Spot,1,0.041026,0.041026,2024-01-01T00:00:00Z
1756,US East,E8s v4 Spot,1,0.0504,0.0504,2024-01-01T00:00:00Z
1757,US East,A5 Spot,1,0.139025,0.139025,2024-01-01T00:00:00Z
1758,US East,D64-16s v3 Spot,1,0.656346,0.656346,2024-01-01T00:00:00Z
1759,US East,F16alds v6 Spot,1,0.4675,0.4675,2024-01-01T00:00:00Z
1760,US East,Standard_D8plds_v5 Spot,4,0.0702,0.03755,2024-01-01T00:00:00Z
1761,US East,Standard_D8_v5 Spot,4,0.0384,0.0296,2024-01-01T00:00:00Z
1762,US East,D2ds v4 Spot,1,0.022366,0.022366,2024-01-01T00:00:00Z
1763,US East,Standard_D32d_v5 Spot,8,0.1808,0.0626,2024-01-01T00:00:00Z
1764,US East,E32-16ds v4 Spot,1,0.2304,0.2304,2024-01-01T00:00:00Z
